id,nome,ingredientes,modo_preparo,tempo_preparo,dificuldade,categoria,deleted
582,Pudim Simples,"pimenta do reino, batata, tomate, manjericão, sal, frango desfiado, farinha de trigo",Deixe esfriar antes de desenformar e finalizar com o recheio. Bata os ovos com o açúcar até formar um creme claro. Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência.,61,Difícil,Entrada,False
583,Escondidinho da Vovó,"alho, manteiga, carne moída, creme de leite, feijão",Despeje a massa em uma forma untada e enfarinhada. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Adicione o leite e a manteiga derretida à mistura. Deixe esfriar antes de desenformar e finalizar com o recheio. Bata os ovos com o açúcar até formar um creme claro.,65,Difícil,Prato Principal,False
584,Torta Especial,"arroz, sal, açúcar, leite, carne moída, batata, azeite, manteiga, chocolate em pó, farinha de trigo",Misture todos os ingredientes secos em uma tigela grande. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem.,30,Difícil,Entrada,False
585,Feijoada Cremoso,"tomate, feijão, batata, açúcar, leite, ovos, farinha de trigo, sal, cebola, carne moída",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Misture todos os ingredientes secos em uma tigela grande. Despeje a massa em uma forma untada e enfarinhada.,85,Difícil,Prato Principal,False
586,Mousse Rápida,"manjericão, alho, frango desfiado, sal, queijo muçarela, creme de leite, fermento em pó, manteiga, leite, tomate",Sirva quente com acompanhamento de sua preferência. Misture todos os ingredientes secos em uma tigela grande. Deixe esfriar antes de desenformar e finalizar com o recheio.,61,Fácil,Prato Principal,False
587,Peixe Simples,"azeite, frango desfiado, carne moída, farinha de trigo, batata, fermento em pó, chocolate em pó, pimenta do reino, alho, cebola",Despeje a massa em uma forma untada e enfarinhada. Adicione o leite e a manteiga derretida à mistura. Refogue o alho e a cebola no azeite até dourarem. Misture todos os ingredientes secos em uma tigela grande. Sirva quente com acompanhamento de sua preferência.,35,Fácil,Sobremesa,False
588,Feijoada na Manteiga,"farinha de trigo, fermento em pó, cebola, batata, açúcar",Despeje a massa em uma forma untada e enfarinhada. Deixe esfriar antes de desenformar e finalizar com o recheio. Incorpore a farinha aos poucos e misture bem. Misture todos os ingredientes secos em uma tigela grande. Refogue o alho e a cebola no azeite até dourarem.,69,Difícil,Sobremesa,False
589,Torta Rápida,"ovos, batata, queijo muçarela, feijão, arroz, chocolate em pó, fermento em pó, açúcar, leite, leite condensado",Incorpore a farinha aos poucos e misture bem. Deixe esfriar antes de desenformar e finalizar com o recheio. Sirva quente com acompanhamento de sua preferência. Adicione o leite e a manteiga derretida à mistura. Leve ao forno pré-aquecido a 180°C por 30 minutos.,60,Média,Lanche,False
590,Torta Simples,"azeite, manteiga, açúcar, queijo muçarela, ovos",Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o leite e a manteiga derretida à mistura. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Bata os ovos com o açúcar até formar um creme claro. Sirva quente com acompanhamento de sua preferência.,76,Difícil,Lanche,False
591,Sopa Simples,"tomate, leite, frango desfiado, açúcar, ovos, batata, sal, queijo muçarela, carne moída, arroz",Misture todos os ingredientes secos em uma tigela grande. Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o leite e a manteiga derretida à mistura.,10,Fácil,Prato Principal,False
592,Feijoada na Manteiga,"ovos, leite condensado, pimenta do reino, creme de leite, feijão, batata",Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência. Leve ao forno pré-aquecido a 180°C por 30 minutos.,15,Média,Lanche,False
593,Salada Especial,"leite condensado, leite, alho, manjericão, carne moída",Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,79,Difícil,Sobremesa,False
594,Frango Especial,"sal, farinha de trigo, azeite, tomate, leite, manjericão, fermento em pó, carne moída, açúcar, leite condensado",Misture todos os ingredientes secos em uma tigela grande. Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,74,Fácil,Entrada,False
595,Bolo na Manteiga,"chocolate em pó, ovos, frango desfiado, arroz, feijão",Sirva quente com acompanhamento de sua preferência. Adicione o leite e a manteiga derretida à mistura. Misture todos os ingredientes secos em uma tigela grande.,83,Fácil,Lanche,False
596,Peixe da Vovó,"leite condensado, manteiga, farinha de trigo, cebola, tomate",Adicione o leite e a manteiga derretida à mistura. Refogue o alho e a cebola no azeite até dourarem. Misture todos os ingredientes secos em uma tigela grande. Deixe esfriar antes de desenformar e finalizar com o recheio. Incorpore a farinha aos poucos e misture bem.,60,Difícil,Lanche,False
597,Feijoada da Vovó,"ovos, tomate, manjericão, chocolate em pó, açúcar",Bata os ovos com o açúcar até formar um creme claro. Despeje a massa em uma forma untada e enfarinhada. Adicione o leite e a manteiga derretida à mistura.,29,Difícil,Prato Principal,False
598,Pudim da Vovó,"ovos, açúcar, alho, carne moída, cebola",Refogue o alho e a cebola no azeite até dourarem. Leve ao forno pré-aquecido a 180°C por 30 minutos. Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio.,84,Média,Sobremesa,False
599,Escondidinho com Cobertura,"alho, fermento em pó, sal, chocolate em pó, carne moída, feijão",Leve ao forno pré-aquecido a 180°C por 30 minutos. Bata os ovos com o açúcar até formar um creme claro. Despeje a massa em uma forma untada e enfarinhada.,20,Difícil,Sobremesa,False
600,Salada da Vovó,"chocolate em pó, pimenta do reino, ovos, fermento em pó, feijão, tomate, manjericão, batata, carne moída, alho",Misture todos os ingredientes secos em uma tigela grande. Sirva quente com acompanhamento de sua preferência. Bata os ovos com o açúcar até formar um creme claro. Leve ao forno pré-aquecido a 180°C por 30 minutos. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,109,Média,Prato Principal,False
601,Torta Simples,"manteiga, creme de leite, fermento em pó, chocolate em pó, alho, sal",Refogue o alho e a cebola no azeite até dourarem. Misture todos os ingredientes secos em uma tigela grande. Bata os ovos com o açúcar até formar um creme claro. Leve ao forno pré-aquecido a 180°C por 30 minutos.,20,Difícil,Lanche,False
602,Bolo Especial,"sal, pimenta do reino, alho, arroz, batata",Sirva quente com acompanhamento de sua preferência. Leve ao forno pré-aquecido a 180°C por 30 minutos. Despeje a massa em uma forma untada e enfarinhada.,14,Difícil,Prato Principal,False
603,Pudim da Vovó,"creme de leite, cebola, sal, manteiga, farinha de trigo, carne moída, ovos, manjericão, arroz",Despeje a massa em uma forma untada e enfarinhada. Bata os ovos com o açúcar até formar um creme claro. Deixe esfriar antes de desenformar e finalizar com o recheio.,107,Difícil,Lanche,False
604,Escondidinho de Chocolate,"sal, carne moída, cebola, manteiga, leite condensado, leite",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Despeje a massa em uma forma untada e enfarinhada. Leve ao forno pré-aquecido a 180°C por 30 minutos.,49,Difícil,Prato Principal,False
605,Pudim Simples,"chocolate em pó, cebola, feijão, creme de leite, ovos",Sirva quente com acompanhamento de sua preferência. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,110,Média,Entrada,False
606,Escondidinho da Vovó,"sal, ovos, manjericão, frango desfiado, alho",Bata os ovos com o açúcar até formar um creme claro. Sirva quente com acompanhamento de sua preferência. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,48,Fácil,Prato Principal,False
607,Pudim Especial,"frango desfiado, arroz, ovos, tomate, creme de leite, leite condensado",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Incorpore a farinha aos poucos e misture bem. Refogue o alho e a cebola no azeite até dourarem. Leve ao forno pré-aquecido a 180°C por 30 minutos.,49,Média,Sobremesa,False
608,Torta de Chocolate,"ovos, arroz, leite condensado, manjericão, chocolate em pó, alho, cebola, azeite",Incorpore a farinha aos poucos e misture bem. Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,49,Fácil,Lanche,False
609,Frango da Vovó,"farinha de trigo, ovos, manjericão, arroz, pimenta do reino, manteiga, chocolate em pó",Bata os ovos com o açúcar até formar um creme claro. Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o leite e a manteiga derretida à mistura.,67,Fácil,Sobremesa,False
610,Mousse Especial,"ovos, fermento em pó, cebola, alho, azeite",Adicione o leite e a manteiga derretida à mistura. Refogue o alho e a cebola no azeite até dourarem. Leve ao forno pré-aquecido a 180°C por 30 minutos.,35,Difícil,Sobremesa,False
611,Sopa de Chocolate,"azeite, manteiga, feijão, ovos, farinha de trigo",Bata os ovos com o açúcar até formar um creme claro. Despeje a massa em uma forma untada e enfarinhada. Refogue o alho e a cebola no azeite até dourarem.,90,Fácil,Prato Principal,False
612,Frango de Chocolate,"manteiga, pimenta do reino, frango desfiado, farinha de trigo, sal, creme de leite",Bata os ovos com o açúcar até formar um creme claro. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Leve ao forno pré-aquecido a 180°C por 30 minutos.,39,Difícil,Entrada,False
613,Escondidinho Rápida,"sal, manjericão, fermento em pó, frango desfiado, carne moída, azeite, feijão, batata, manteiga, creme de leite",Incorpore a farinha aos poucos e misture bem. Bata os ovos com o açúcar até formar um creme claro. Despeje a massa em uma forma untada e enfarinhada. Leve ao forno pré-aquecido a 180°C por 30 minutos.,49,Média,Lanche,False
614,Escondidinho Simples,"pimenta do reino, sal, alho, chocolate em pó, leite, batata, creme de leite, frango desfiado, manteiga",Adicione o leite e a manteiga derretida à mistura. Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem.,40,Difícil,Entrada,False
615,Escondidinho Cremoso,"batata, sal, creme de leite, farinha de trigo, alho, tomate, leite condensado, manjericão",Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Adicione o leite e a manteiga derretida à mistura. Despeje a massa em uma forma untada e enfarinhada.,21,Fácil,Lanche,False
616,Peixe de Chocolate,"alho, carne moída, chocolate em pó, batata, ovos, açúcar, manteiga",Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem. Incorpore a farinha aos poucos e misture bem. Despeje a massa em uma forma untada e enfarinhada.,16,Média,Prato Principal,False
617,Pudim Rápida,"creme de leite, queijo muçarela, manjericão, leite, alho, ovos",Bata os ovos com o açúcar até formar um creme claro. Despeje a massa em uma forma untada e enfarinhada. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Refogue o alho e a cebola no azeite até dourarem.,117,Difícil,Prato Principal,False
618,Feijoada com Cobertura,"tomate, alho, azeite, creme de leite, leite condensado, chocolate em pó",Misture todos os ingredientes secos em uma tigela grande. Leve ao forno pré-aquecido a 180°C por 30 minutos. Despeje a massa em uma forma untada e enfarinhada. Incorpore a farinha aos poucos e misture bem.,118,Fácil,Sobremesa,False
619,Salada Simples,"cebola, leite condensado, ovos, pimenta do reino, chocolate em pó, açúcar",Bata os ovos com o açúcar até formar um creme claro. Leve ao forno pré-aquecido a 180°C por 30 minutos. Refogue o alho e a cebola no azeite até dourarem. Adicione o leite e a manteiga derretida à mistura.,72,Fácil,Entrada,False
620,Feijoada de Chocolate,"ovos, azeite, frango desfiado, leite, cebola, arroz, farinha de trigo, leite condensado",Adicione o leite e a manteiga derretida à mistura. Misture todos os ingredientes secos em uma tigela grande. Refogue o alho e a cebola no azeite até dourarem. Despeje a massa em uma forma untada e enfarinhada. Deixe esfriar antes de desenformar e finalizar com o recheio.,115,Difícil,Lanche,False
621,Salada com Cobertura,"carne moída, tomate, fermento em pó, queijo muçarela, feijão, leite, azeite",Deixe esfriar antes de desenformar e finalizar com o recheio. Sirva quente com acompanhamento de sua preferência. Incorpore a farinha aos poucos e misture bem. Adicione o ingrediente principal e deixe cozinhar por 10 minutos.,111,Média,Lanche,False
622,Salada Cremoso,"leite condensado, ovos, batata, feijão, manjericão, sal, tomate, chocolate em pó",Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio. Despeje a massa em uma forma untada e enfarinhada.,91,Difícil,Prato Principal,False
623,Salada na Manteiga,"chocolate em pó, açúcar, frango desfiado, fermento em pó, farinha de trigo, ovos, feijão, leite condensado",Sirva quente com acompanhamento de sua preferência. Deixe esfriar antes de desenformar e finalizar com o recheio. Adicione o ingrediente principal e deixe cozinhar por 10 minutos. Misture todos os ingredientes secos em uma tigela grande. Refogue o alho e a cebola no azeite até dourarem.,69,Fácil,Prato Principal,False
